"alciphron_gb" "anacreon_gb" "cash_corn_gb" "corruption_gb" "epistles_gb" "evenings_gb" "fables_holy_gb" "fudges_england_gb" "fudges_paris_gb" "intercepted_gb" "lalla_gb" "little_gb" "loves_angels_gb" "melodies_gb" "national_gb" "sacred_gb" "sceptic_gb" "summerfete_gb" "tom_crib_gb"
"remained" 0 0 0.00995966336337832 0 0.005273983439692 0 0.00451161741484322 0.00794028902652056 0 0 0.00319391877864546 0.00670061645671402 0.0213523131672598 0 0 0 0 0 0.00668404518414544
"roseate" 0 0.0202333580629932 0 0 0.010547966879384 0.00951837045497811 0.00451161741484322 0 0 0.0075013127297277 0.00479087816796819 0 0 0 0 0 0 0 0
"sake" 0 0 0.0149394950450675 0 0 0 0 0.00794028902652056 0.00602373351002952 0 0.00958175633593638 0.013401232913428 0 0 0 0 0 0 0
"sealed" 0 0.0067444526876644 0.00497983168168916 0 0.005273983439692 0 0 0 0 0 0.00798479694661365 0 0.00711743772241993 0.00775674837108284 0 0.0166889185580774 0 0 0
"sect" 0.0235072872590503 0 0.00497983168168916 0 0.002636991719846 0 0.00451161741484322 0.0158805780530411 0 0.0150026254594554 0.00319391877864546 0.00670061645671402 0 0 0 0 0.0389408099688473 0 0
"sex" 0 0.0067444526876644 0.0149394950450675 0 0.002636991719846 0.00951837045497811 0.00451161741484322 0 0 0.0075013127297277 0.00159695938932273 0 0.0213523131672598 0.00387837418554142 0 0 0 0 0
"shook" 0.0117536436295252 0 0.00995966336337832 0 0 0 0.00902323482968644 0 0.00602373351002952 0.0075013127297277 0.00479087816796819 0.00670061645671402 0 0.00775674837108284 0 0 0 0 0
"shuddering" 0 0 0 0 0.002636991719846 0 0 0 0 0 0.0191635126718728 0 0 0 0 0 0 0 0
"somewhat" 0 0 0 0 0 0 0.00451161741484322 0.00794028902652056 0.0240949340401181 0.0225039381891831 0 0 0 0 0.0112170499158721 0 0.0389408099688473 0 0.0133680903682909
"startled" 0 0 0.00497983168168916 0 0 0.00951837045497811 0.00902323482968644 0.00794028902652056 0 0 0.00479087816796819 0.00670061645671402 0.0213523131672598 0.00387837418554142 0 0 0 0 0
"stirred" 0 0 0 0 0.002636991719846 0.00951837045497811 0.00451161741484322 0.00794028902652056 0 0 0.00638783755729092 0 0.0213523131672598 0.00775674837108284 0 0 0 0 0
"stones" 0 0 0 0 0.005273983439692 0 0.00451161741484322 0 0.00602373351002952 0 0.0127756751145818 0 0 0.00387837418554142 0 0 0 0 0
"street" 0 0 0.00995966336337832 0 0.002636991719846 0.00951837045497811 0.00902323482968644 0.00794028902652056 0.0240949340401181 0 0 0 0 0 0 0 0 0 0.0133680903682909
"sufficient" 0 0 0.00497983168168916 0 0.005273983439692 0 0.00451161741484322 0 0 0.0075013127297277 0.00479087816796819 0.013401232913428 0.00711743772241993 0.00387837418554142 0 0 0 0.0163478829491581 0
"supplied" 0 0.0067444526876644 0.00995966336337832 0.0208811860513677 0.005273983439692 0.00951837045497811 0.00451161741484322 0.00794028902652056 0 0 0.00319391877864546 0.00670061645671402 0 0 0 0 0.0389408099688473 0 0
"tame" 0.0117536436295252 0.0067444526876644 0 0 0.002636991719846 0 0.0225580870742161 0.00794028902652056 0.00602373351002952 0 0.00319391877864546 0 0.00711743772241993 0 0 0 0 0 0
"tea" 0 0 0.0149394950450675 0 0 0 0.00451161741484322 0.0317611561060823 0.00602373351002952 0.0075013127297277 0 0 0 0 0 0 0 0 0.0200521355524363
"thirst" 0.0117536436295252 0.0067444526876644 0.00497983168168916 0 0 0.00951837045497811 0.00451161741484322 0 0.00602373351002952 0 0 0 0.0427046263345196 0.00387837418554142 0 0 0 0 0
"triumphant" 0.0117536436295252 0 0 0 0 0 0.0135348522445297 0.00794028902652056 0.00602373351002952 0 0.00319391877864546 0 0.00711743772241993 0.00775674837108284 0 0 0.0389408099688473 0.0163478829491581 0
"trying" 0 0 0.00995966336337832 0 0.002636991719846 0 0 0.0158805780530411 0 0.0225039381891831 0.00319391877864546 0 0 0 0.0336511497476164 0 0 0 0
"type" 0.0470145745181006 0 0.00497983168168916 0 0.005273983439692 0 0.00451161741484322 0.00794028902652056 0 0.0075013127297277 0 0 0 0.00387837418554142 0 0.0166889185580774 0 0.0163478829491581 0
"unconscious" 0.0235072872590503 0.0067444526876644 0 0 0.005273983439692 0.00951837045497811 0 0 0 0 0.00479087816796819 0.00670061645671402 0.0142348754448399 0 0 0 0 0.0163478829491581 0
"unfurled" 0.0117536436295252 0 0 0 0.005273983439692 0.00951837045497811 0.00451161741484322 0 0 0 0.00479087816796819 0 0 0.00775674837108284 0 0.0333778371161549 0 0.0163478829491581 0
"unholy" 0 0 0 0 0.002636991719846 0 0.0135348522445297 0 0.00602373351002952 0 0.00798479694661365 0 0 0.0116351225566243 0 0 0 0 0
"urchin" 0 0.0404667161259864 0 0 0.007910975159538 0.0190367409099562 0 0 0 0 0 0 0 0.00387837418554142 0.0112170499158721 0 0 0 0
"vague" 0.0587682181476258 0 0 0 0.005273983439692 0 0 0 0 0 0 0 0.0355871886120996 0 0 0 0.0389408099688473 0 0
"venture" 0 0 0.00497983168168916 0 0.005273983439692 0 0 0.00794028902652056 0.00602373351002952 0.0075013127297277 0.00638783755729092 0.00670061645671402 0 0 0.0112170499158721 0.0166889185580774 0 0 0
"vi" 0 0.0134889053753288 0.00497983168168916 0 0.002636991719846 0.00951837045497811 0.00902323482968644 0.00794028902652056 0.012047467020059 0.0150026254594554 0 0 0 0 0 0.0166889185580774 0 0 0
"viii" 0 0.0067444526876644 0 0 0.002636991719846 0 0.0135348522445297 0.00794028902652056 0.00602373351002952 0.0075013127297277 0 0.00670061645671402 0 0.00387837418554142 0 0.0500667556742323 0 0 0
"virtuous" 0 0 0.00497983168168916 0.0208811860513677 0.007910975159538 0 0.00451161741484322 0 0.012047467020059 0 0.00638783755729092 0 0.00711743772241993 0 0 0 0 0 0
"wakes" 0 0.0067444526876644 0 0 0.002636991719846 0.0380734818199124 0.00902323482968644 0 0 0 0 0.00670061645671402 0 0.00775674837108284 0 0 0 0.0326957658983162 0
"warmed" 0 0.0134889053753288 0 0 0.01318495859923 0 0.00451161741484322 0 0 0 0.00479087816796819 0.00670061645671402 0.00711743772241993 0 0 0 0 0 0
"wintry" 0 0.0134889053753288 0 0 0.007910975159538 0.00951837045497811 0 0 0 0 0.00159695938932273 0.013401232913428 0 0.00387837418554142 0.0224340998317443 0.0166889185580774 0 0 0
"accordingly" 0 0.0067444526876644 0 0.0208811860513677 0 0 0.00451161741484322 0 0.00602373351002952 0.0300052509189108 0.00319391877864546 0 0 0 0 0 0 0.0163478829491581 0.00668404518414544
"adored" 0 0 0 0 0.002636991719846 0 0.00902323482968644 0 0 0 0.00798479694661365 0 0.00711743772241993 0.0116351225566243 0 0 0 0 0
"adorned" 0 0 0.00497983168168916 0 0 0.0190367409099562 0 0 0.00602373351002952 0 0.00638783755729092 0 0.00711743772241993 0.00775674837108284 0 0 0 0.0163478829491581 0
"advance" 0.0117536436295252 0 0.00497983168168916 0 0 0.0380734818199124 0.00902323482968644 0 0 0 0.00479087816796819 0.00670061645671402 0 0 0 0 0 0 0
"alliance" 0 0 0 0.0208811860513677 0.002636991719846 0 0.0135348522445297 0 0.00602373351002952 0 0.00159695938932273 0 0 0.00387837418554142 0 0 0 0 0.0267361807365818
"anguish" 0 0 0 0 0.002636991719846 0 0 0 0 0 0.00638783755729092 0.0201018493701421 0.0213523131672598 0 0 0.0166889185580774 0 0 0
"answering" 0.0117536436295252 0 0.00497983168168916 0 0.005273983439692 0.0190367409099562 0.00451161741484322 0 0 0 0 0 0.00711743772241993 0.0116351225566243 0.0112170499158721 0 0 0 0
"arabian" 0 0 0 0 0 0.0190367409099562 0 0 0 0 0.0143726345039046 0 0 0.00387837418554142 0 0 0 0 0
"arise" 0 0.0067444526876644 0 0 0 0 0 0 0.00602373351002952 0 0.00159695938932273 0 0 0.0193918709277071 0 0.0667556742323097 0 0 0
"arrows" 0 0.0134889053753288 0 0 0.002636991719846 0 0 0.00794028902652056 0 0 0.00479087816796819 0.00670061645671402 0 0.00775674837108284 0 0.0333778371161549 0 0 0
"ballad" 0 0.0067444526876644 0.0199193267267566 0 0.005273983439692 0 0 0 0 0 0 0.013401232913428 0 0.00775674837108284 0 0 0 0.0163478829491581 0
"bene" 0 0 0.0199193267267566 0 0 0 0 0.0158805780530411 0.0180712005300885 0 0 0.00670061645671402 0 0 0 0 0 0 0.0133680903682909
"bitter" 0.0117536436295252 0.0067444526876644 0 0.0208811860513677 0.002636991719846 0 0.0135348522445297 0 0 0 0.00159695938932273 0.013401232913428 0 0.00387837418554142 0.0112170499158721 0 0 0 0
"blazed" 0.0117536436295252 0 0.00497983168168916 0 0 0 0.00902323482968644 0 0.00602373351002952 0.0075013127297277 0.00479087816796819 0 0.0142348754448399 0 0 0 0.0389408099688473 0 0
"bleed" 0 0.0134889053753288 0 0 0.002636991719846 0 0 0 0 0 0.00798479694661365 0.013401232913428 0 0.00775674837108284 0 0 0 0 0
"blossom" 0 0 0 0 0.010547966879384 0 0.00902323482968644 0 0 0 0.00638783755729092 0 0 0.00387837418554142 0.0112170499158721 0 0 0 0
"boughs" 0.0235072872590503 0 0 0 0 0 0.00902323482968644 0 0.012047467020059 0.0075013127297277 0.00159695938932273 0.00670061645671402 0 0.00775674837108284 0 0.0166889185580774 0 0 0
"brightened" 0.0117536436295252 0 0 0 0.010547966879384 0 0 0 0 0 0.00638783755729092 0.00670061645671402 0 0.00387837418554142 0 0 0 0.0163478829491581 0
"calling" 0 0.0067444526876644 0.00497983168168916 0 0.002636991719846 0 0.00451161741484322 0.00794028902652056 0.012047467020059 0 0.00479087816796819 0 0 0 0 0.0166889185580774 0 0 0.00668404518414544
"camels" 0 0 0 0 0 0 0 0 0 0.0075013127297277 0.0127756751145818 0 0 0 0 0.0333778371161549 0 0 0.00668404518414544
"career" 0 0.0067444526876644 0.00497983168168916 0 0.005273983439692 0.00951837045497811 0.0135348522445297 0 0.00602373351002952 0 0.00319391877864546 0 0.00711743772241993 0 0 0 0 0 0
"catholics" 0 0 0.029878990090135 0 0 0 0 0.0397014451326028 0 0.0075013127297277 0 0 0 0 0 0 0 0 0
"centre" 0 0 0 0 0.002636991719846 0 0.00451161741484322 0 0 0 0.00319391877864546 0 0.0284697508896797 0.00775674837108284 0 0 0.0389408099688473 0.0163478829491581 0
"chamber" 0.0117536436295252 0 0 0 0.005273983439692 0 0 0 0 0.0225039381891831 0.00479087816796819 0 0 0.00387837418554142 0 0 0.0778816199376947 0 0
"chambers" 0.0117536436295252 0 0 0 0 0.0190367409099562 0.0135348522445297 0 0.00602373351002952 0 0.00798479694661365 0 0 0 0 0 0 0 0
"champion" 0 0 0 0 0 0.00951837045497811 0.00451161741484322 0 0 0 0.00319391877864546 0 0 0 0 0.0166889185580774 0 0 0.0467883162890181
"chapter" 0 0 0.00497983168168916 0.0208811860513677 0.002636991719846 0 0 0.00794028902652056 0 0.0150026254594554 0.00319391877864546 0 0.00711743772241993 0 0 0 0 0 0.0200521355524363
"circles" 0 0 0 0 0.005273983439692 0 0.00451161741484322 0 0.00602373351002952 0 0.00479087816796819 0 0.00711743772241993 0.00775674837108284 0 0 0 0.0326957658983162 0
"civil" 0 0 0.0248991584084458 0 0 0 0.00902323482968644 0 0.012047467020059 0.0150026254594554 0.00159695938932273 0 0 0 0 0 0 0 0
"coat" 0 0 0.00497983168168916 0 0 0 0.00902323482968644 0.0158805780530411 0.012047467020059 0.0300052509189108 0 0 0 0 0 0 0 0 0.00668404518414544
"collection" 0 0 0 0 0.005273983439692 0 0.0135348522445297 0 0 0 0.00319391877864546 0.00670061645671402 0 0 0.0112170499158721 0.0166889185580774 0 0.0163478829491581 0.00668404518414544
"colors" 0 0 0 0 0 0.0190367409099562 0.0135348522445297 0.00794028902652056 0 0.0075013127297277 0.00479087816796819 0 0 0 0 0 0.0778816199376947 0 0
"combat" 0 0 0 0 0.002636991719846 0.00951837045497811 0.00451161741484322 0 0 0.0075013127297277 0.00319391877864546 0.00670061645671402 0 0.00775674837108284 0 0 0 0 0.0200521355524363
"congress" 0 0 0 0 0 0 0 0 0.012047467020059 0 0 0 0 0 0 0 0 0 0.0668404518414544
"content" 0 0 0.0149394950450675 0 0 0 0.0135348522445297 0 0.012047467020059 0.0075013127297277 0 0.00670061645671402 0 0.00775674837108284 0 0 0 0 0
"continued" 0 0 0 0.0208811860513677 0 0 0 0.00794028902652056 0 0 0.0159695938932273 0 0 0 0 0 0 0 0
"control" 0 0.0134889053753288 0 0 0.005273983439692 0 0.00451161741484322 0 0 0 0.00319391877864546 0.0201018493701421 0.00711743772241993 0.00387837418554142 0 0 0 0 0
"couch" 0 0.0067444526876644 0 0 0.010547966879384 0 0 0 0 0 0.00479087816796819 0.013401232913428 0 0.00387837418554142 0 0.0166889185580774 0 0 0
"cruel" 0 0 0 0.0208811860513677 0 0 0.00451161741484322 0.0158805780530411 0.012047467020059 0.0075013127297277 0.00638783755729092 0 0 0.00387837418554142 0 0 0 0 0
"cure" 0 0 0.0248991584084458 0 0 0 0 0.00794028902652056 0 0 0.00159695938932273 0.00670061645671402 0 0 0 0.0166889185580774 0 0 0.0200521355524363
"curled" 0 0 0.00995966336337832 0 0.010547966879384 0 0.00451161741484322 0.00794028902652056 0 0.0075013127297277 0.00159695938932273 0 0.0142348754448399 0 0 0 0 0 0
"dandy" 0 0 0.0199193267267566 0 0 0 0.00451161741484322 0.00794028902652056 0.0301186675501476 0 0 0 0 0 0 0 0 0 0.00668404518414544
"dares" 0 0 0 0.0417623721027354 0.005273983439692 0 0 0 0.00602373351002952 0 0.00159695938932273 0 0 0 0.0112170499158721 0 0 0 0.0334202259207272
"darker" 0.0117536436295252 0 0 0 0.005273983439692 0.00951837045497811 0.00451161741484322 0 0 0 0.00479087816796819 0 0 0.00775674837108284 0.0112170499158721 0 0 0.0163478829491581 0
"darkly" 0.0117536436295252 0 0.00497983168168916 0 0.005273983439692 0 0.00451161741484322 0 0 0 0.00159695938932273 0 0.00711743772241993 0.0116351225566243 0.0224340998317443 0 0 0 0
"dawning" 0 0 0 0 0.005273983439692 0 0 0 0 0 0.00159695938932273 0.013401232913428 0.00711743772241993 0.0116351225566243 0.0112170499158721 0.0166889185580774 0 0.0163478829491581 0
"death^s" 0.0117536436295252 0.0134889053753288 0 0 0 0 0 0.00794028902652056 0 0 0.00638783755729092 0 0.00711743772241993 0.0116351225566243 0 0 0 0 0
"deceived" 0 0 0 0 0.002636991719846 0 0.00451161741484322 0 0 0 0 0.0268024658268561 0.00711743772241993 0.00775674837108284 0.0224340998317443 0.0166889185580774 0 0 0
"deeply" 0 0.0134889053753288 0.00497983168168916 0 0 0 0 0 0.0180712005300885 0 0.00479087816796819 0 0.0142348754448399 0.00387837418554142 0 0 0 0 0
"delighted" 0 0.0067444526876644 0.00995966336337832 0.0208811860513677 0 0 0 0 0 0 0.00798479694661365 0 0.00711743772241993 0.00387837418554142 0 0 0 0 0.00668404518414544
"des" 0 0 0 0 0.01318495859923 0 0 0 0.012047467020059 0 0.00159695938932273 0 0 0 0 0 0.116822429906542 0 0.00668404518414544
"design" 0 0.0134889053753288 0.00497983168168916 0 0.007910975159538 0.00951837045497811 0 0.00794028902652056 0 0.0075013127297277 0.00159695938932273 0.013401232913428 0 0 0 0 0 0 0
"destiny" 0.0117536436295252 0 0 0.0208811860513677 0 0 0 0.00794028902652056 0 0.0075013127297277 0.00159695938932273 0.013401232913428 0.00711743772241993 0.0155134967421657 0 0 0 0 0
"devotion" 0 0.0067444526876644 0 0 0 0 0.00451161741484322 0 0 0 0.00159695938932273 0.0201018493701421 0.00711743772241993 0.0116351225566243 0 0.0333778371161549 0 0 0
"dewy" 0 0.0404667161259864 0 0 0.010547966879384 0 0 0 0 0 0 0.00670061645671402 0 0.00387837418554142 0 0 0 0 0
"diamond" 0 0 0 0 0.005273983439692 0 0 0.00794028902652056 0.00602373351002952 0 0.00638783755729092 0 0 0.00387837418554142 0.0112170499158721 0.0166889185580774 0 0 0.00668404518414544
"difference" 0 0 0.00497983168168916 0 0 0 0.00902323482968644 0.00794028902652056 0.00602373351002952 0 0.00319391877864546 0.00670061645671402 0 0.00775674837108284 0 0 0.0778816199376947 0 0
"dismal" 0 0.0067444526876644 0.00497983168168916 0 0.015821950319076 0 0 0 0 0 0.00479087816796819 0 0 0 0.0112170499158721 0 0 0 0
"doctors" 0 0 0.0248991584084458 0 0.002636991719846 0 0 0 0.00602373351002952 0.0075013127297277 0 0.0201018493701421 0.00711743772241993 0 0 0 0 0 0
"dog" 0 0 0.0199193267267566 0.0208811860513677 0 0 0.00451161741484322 0.00794028902652056 0.0180712005300885 0.0075013127297277 0 0 0.00711743772241993 0 0 0 0 0 0
"dreamt" 0 0 0 0 0.007910975159538 0 0.00451161741484322 0 0.00602373351002952 0.0075013127297277 0.00159695938932273 0.00670061645671402 0.00711743772241993 0 0.0224340998317443 0 0 0.0163478829491581 0
"dry" 0 0.0067444526876644 0.00497983168168916 0 0.005273983439692 0 0.00451161741484322 0.00794028902652056 0 0 0.00159695938932273 0 0 0.00387837418554142 0 0.0667556742323097 0 0 0
"dye" 0 0.0134889053753288 0.00497983168168916 0 0.007910975159538 0.00951837045497811 0 0 0 0.0075013127297277 0.00479087816796819 0.00670061645671402 0 0 0 0 0 0 0
"earliest" 0.0117536436295252 0 0 0 0.002636991719846 0.00951837045497811 0.00451161741484322 0 0 0 0.00159695938932273 0.00670061645671402 0.00711743772241993 0.0116351225566243 0.0224340998317443 0 0 0 0
"existence" 0 0 0 0 0.005273983439692 0.00951837045497811 0 0.00794028902652056 0 0 0.00159695938932273 0 0.0213523131672598 0.00775674837108284 0 0 0.0389408099688473 0.0163478829491581 0
"fat" 0 0 0.00995966336337832 0 0 0 0.00451161741484322 0.00794028902652056 0.0180712005300885 0.0150026254594554 0.00159695938932273 0 0 0 0 0 0 0 0.0133680903682909
"fearless" 0 0 0 0 0 0 0.00902323482968644 0 0 0 0.00958175633593638 0.00670061645671402 0 0.0116351225566243 0 0 0 0 0
"fellows" 0 0 0.0149394950450675 0 0 0 0.00451161741484322 0.0158805780530411 0.00602373351002952 0.0150026254594554 0 0 0 0 0 0 0 0 0.0200521355524363
"fiery" 0.0117536436295252 0.0134889053753288 0 0 0.005273983439692 0 0 0 0 0 0.0111787157252591 0 0 0 0 0 0 0 0
"finds" 0 0 0 0 0.010547966879384 0 0 0 0.00602373351002952 0.0075013127297277 0.00479087816796819 0 0 0.00387837418554142 0.0112170499158721 0 0 0.0163478829491581 0
"fish" 0.0117536436295252 0 0.0149394950450675 0 0.002636991719846 0 0 0.00794028902652056 0 0.0225039381891831 0.00479087816796819 0 0 0 0 0 0 0 0
"floats" 0 0.0134889053753288 0.00497983168168916 0 0.002636991719846 0 0 0 0 0 0.00638783755729092 0.00670061645671402 0 0.00387837418554142 0 0 0 0.0326957658983162 0
"follows" 0 0 0.00497983168168916 0 0.002636991719846 0 0 0 0.00602373351002952 0 0.00319391877864546 0 0 0.00387837418554142 0.0112170499158721 0 0 0 0.0334202259207272
"fool" 0.0117536436295252 0.0067444526876644 0 0 0.002636991719846 0 0 0 0 0.0225039381891831 0 0.0335030822835701 0 0.00387837418554142 0 0 0 0 0
"footsteps" 0 0 0 0 0 0.00951837045497811 0.0135348522445297 0.0158805780530411 0 0 0.00159695938932273 0 0.00711743772241993 0 0.0112170499158721 0.0166889185580774 0 0.0326957658983162 0
"fought" 0 0.0134889053753288 0 0.0208811860513677 0.002636991719846 0.00951837045497811 0 0 0 0.0075013127297277 0.00798479694661365 0 0 0 0 0 0 0 0.00668404518414544
"fun" 0 0 0.0149394950450675 0 0 0 0 0.00794028902652056 0.0180712005300885 0.0075013127297277 0 0.00670061645671402 0 0 0.0112170499158721 0 0 0 0.0133680903682909
"glee" 0 0.0202333580629932 0.00995966336337832 0 0 0.0190367409099562 0 0.00794028902652056 0 0 0.00159695938932273 0 0 0.00775674837108284 0 0 0 0.0163478829491581 0
"grandeur" 0 0.0067444526876644 0.00497983168168916 0 0.002636991719846 0 0.0135348522445297 0 0.012047467020059 0 0.00159695938932273 0 0 0.0116351225566243 0 0 0 0 0
"graves" 0 0 0 0 0 0 0.00451161741484322 0 0.00602373351002952 0 0.00798479694661365 0 0 0.0155134967421657 0.0112170499158721 0 0 0 0
"growing" 0 0 0 0 0.005273983439692 0 0.00902323482968644 0 0.00602373351002952 0 0.00159695938932273 0 0.00711743772241993 0.0155134967421657 0.0112170499158721 0 0 0 0
"happen" 0 0 0.00497983168168916 0.0208811860513677 0.005273983439692 0 0 0 0.00602373351002952 0 0 0.00670061645671402 0.0142348754448399 0.00775674837108284 0 0 0 0 0.0133680903682909
"headlong" 0 0 0.00497983168168916 0.0208811860513677 0.002636991719846 0 0.00451161741484322 0 0 0 0.00479087816796819 0 0.0142348754448399 0.00387837418554142 0.0224340998317443 0 0 0 0
"hero^s" 0 0 0 0 0.007910975159538 0 0.00451161741484322 0 0 0 0.00319391877864546 0 0 0.0155134967421657 0.0112170499158721 0.0166889185580774 0 0 0
"higher" 0 0 0.00497983168168916 0.0208811860513677 0.002636991719846 0 0.00902323482968644 0.00794028902652056 0 0.0075013127297277 0.00479087816796819 0 0.00711743772241993 0 0 0 0 0 0.00668404518414544
"horn" 0 0.0067444526876644 0.00497983168168916 0 0 0 0 0 0 0 0.00319391877864546 0 0 0.0193918709277071 0.0336511497476164 0 0 0 0
"horse" 0 0.0134889053753288 0.0149394950450675 0 0 0 0 0 0 0.0075013127297277 0.00159695938932273 0 0 0.00775674837108284 0 0 0 0.0163478829491581 0.0133680903682909
"hurra" 0 0 0.0199193267267566 0 0 0.0285551113649343 0 0 0 0.0075013127297277 0 0 0 0.0155134967421657 0 0 0 0 0
